,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8
DYNLL2,0.0195653951224028,7.80276995764341e-08,2.67492351475881e-08,0.000664542859622642,0.407630399830247,0.372218538862244,0.180851003939609,1.58274341217187e-10
RP4-594I10.3,1.53971557246665e-08,7.25448972978273e-07,1.67583909376529e-08,0.00914095647159545,9.12376021389113e-08,7.14534992511883e-23,0.0732152283733165,0.885284759486722
RP11-848P1.2,0.448998350314695,0.00106879703875065,7.09438451254423e-50,0.412602817095722,0.129446806335,0.460639965145519,4.58987336203307e-18,0.000608253437094715
RP11-173M1.8,0.603795415562282,0.00784320834123068,0.00107006368541052,0.491300859032853,0.8755165647011,0.116759281352806,0.0705070784136201,0.159596587452115
RN7SL731P,0.000179439600453861,0.000737649645703684,4.2582795267204e-05,0.00913084804653314,0.925517673389666,0.190236361073768,0.0044104794690756,0.347863905488928
RN7SL473P,2.96368894013738e-12,2.16308026511114e-06,7.1343263960908e-18,5.29932028221033e-05,0.25518062753035,0.404341571272813,1.32629688349585e-12,3.40201076681156e-05
SUZ12P,0.207578139854287,0.000561506814263844,0.00317288696088425,6.33290069352166e-36,0.00489290952068502,0.0168732409861546,0.886492069533395,0.0025126009279719
RP11-145E5.5,0.532257049600646,2.2952486900882e-06,0.596782794572054,0.168735468870859,0.249850008521628,0.323262372733172,0.673775605015784,0.703288876295563
RP11-464D20.6,0.241168797481685,0.288408567437426,0.0251945592500196,0.0162200426240892,0.965440202742638,0.320821786366597,0.390046236186946,0.437650548407427
RP11-138C9.1,0.97765360046707,4.46497486787079e-38,0.230183063351583,0.000403376245608676,0.866298809382661,0.156651435044763,0.00717354503571052,0.000741167646602091
SNX19P3,0.759328373317843,1.5718470004141e-09,0.290592250280059,0.302285694526636,0.158497210937978,0.16741749163232,0.335598205544447,0.110441789582464
AC010761.8,0.00247880304461,0.0247366549948499,0.000432522528441486,0.000859289903769589,0.521877831328363,0.521397397573809,0.90299514085818,0.327965670576401
RP11-360L9.8,0.939223963982316,8.29758582531647e-38,2.4663009266432e-11,0.294639951967571,0.0927387017589663,0.00275680637909172,0.00039181199709076,0.023485709175145
RN7SL600P,1.11999788067133e-13,1.06734528851217e-11,3.6497828555555e-19,4.719653865907e-05,0.569253062658113,0.349410132438499,1.65464158694623e-14,1.74008801005895e-08
MIR3615,2.95858155961222e-65,1.731048564718e-42,1.84806081772518e-99,8.25424798405302e-08,8.35844428029838e-10,0.14585669735257,1.18127181469975e-93,0.00174795065303644
RP11-4F22.2,1.83399185730479e-17,0.00194487780780447,0.0525242075329658,0.291800501144194,0.0346046348131216,0.301081193403205,9.02177338402192e-07,0.0115269846978609
CTD-2653B5.1,1.09839973846972e-10,0.0413778237454817,0.00576471113460495,0.0013592898793382,0.120211802490892,0.0806611605869805,0.0304785306199262,1.90859963361923e-07
RP11-16C1.2,1.06610436763828e-05,0.00189881210748971,8.43775155018709e-12,0.268983268748797,0.0210070090647978,0.00270221840287862,2.23818346524393e-07,0.685565108778883
SNORD3C,7.11454764019852e-11,9.33293520450085e-82,7.10715739089288e-21,8.7084070192636e-38,1.66541148901036e-05,1.23894329556858e-05,0.00247779019599921,4.50677125480196e-09
MIR3652,0.216856426082896,1.52595356974722e-07,4.07301962744254e-10,6.02846718418115e-11,0.457943713403229,0.425581356787236,1.36717497674097e-10,0.000113804868659198
RP11-147L13.2,0.861920554171274,2.17168133074691e-33,7.76174177962134e-33,2.41777423600138e-37,1.73634587079229e-13,9.36753622135874e-05,1.41724459169369e-22,0.000303453964309604
CTD-2370N5.3,2.74395565188722e-06,9.28302929807211e-18,0.00212109072790554,0.124994936089217,0.000773418497803284,0.0176716671768864,0.42884570450296,0.00302511649139588
BZRAP1-AS1,0.0181320367106807,1.79462594099344e-09,1.37609157634873e-24,0.207096101193439,0.307381640176797,0.55501209354601,2.14150500166278e-25,0.0171079822579723
RN7SL2,0.000770579354222069,2.08417306262252e-44,0.0282860537451494,0.350039250053921,0.413075922062183,0.490289902614366,0.00413983439963897,0.0157716241639645
RP11-192H23.5,0.562992774832519,2.83312577699464e-12,0.356256496555905,4.45648233987549e-05,6.98635984302715e-08,0.589892662343954,0.0421127422142328,3.94303540401228e-05
SNORD3B-1,7.88620122471794e-16,4.19085061257488e-72,1.83179965807161e-28,9.08972648355911e-55,8.57476164787374e-08,2.26055406377896e-06,1.56685156558729e-06,0.000192740058502872
MIR142,6.82946908882576e-05,1.06356937219777e-10,4.01400229680543e-11,1.0105168430634e-20,5.5552753166688e-06,0.116370038812031,1.62454152828658e-07,0.845016015279313
RP11-927P21.1,0.799133244168254,0.0108461559804135,0.248074669860523,0.118420083307977,0.0248795765409279,0.191334644847632,0.491808669148417,0.202390566262215
RP11-21J18.1,0.00191251192532466,3.37948865020056e-30,0.000974628918735198,0.362018894691921,0.000494045355045817,0.000485678786826711,0.424762467389373,0.00020651848209562
PGDP1,0.19538947251012,0.00219595764902772,2.99448916118353e-14,0.100182153992508,0.199709629320418,0.0268705144232095,0.00317874734513006,0.00595271638484736
RP11-192H23.6,0.437305045069148,2.85376483939565e-08,0.126790949706967,1.67941034815515e-15,0.923676231853894,0.103232994879282,0.0361376632784155,0.00579027587710372
RP13-104F24.3,0.0259805054838659,9.16166532990973e-07,1.14809680594327e-06,0.0694589121789556,0.0077509581620966,0.479210117104945,0.0021245333891955,0.821623840581334
RN7SL199P,0.206734645486789,0.00193036999655677,0.240410095694706,0.494014674032986,0.0542530354337113,0.450448600426717,0.958009983640903,0.00345374593654067
RP13-270P17.2,0.00706072821872411,0.00276699711084245,0.525212322199565,1.1468886798527e-06,0.331258597994514,0.711092718963225,0.648686081407128,0.00352860270444901
RP11-138I1.4,0.317683151130703,8.47474687156194e-163,9.34941290369319e-42,0.559061641463716,0.000580654361965895,7.42152451630906e-30,7.65708565110584e-40,4.69561483191413e-18
RN7SL656P,0.206734645486789,0.00193036999655677,0.240410095694706,0.494014674032986,0.0542530354337113,0.450448600426717,0.958009983640903,0.00345374593654067
CTD-2145A24.3,0.00227580259838643,4.4792965874477e-15,0.0012338087402246,0.350668854163183,0.414341182648293,0.339086893036238,0.0220683045100117,0.451633416230523
DTX2P1-UPK3BP1-PMS2P11,0.109470168409153,3.83241258143422e-09,0.000164367159360349,1.18065735699098e-06,0.00905964633824406,0.00178620736288962,1.95088498942492e-14,5.78907595723942e-06
CTD-2095E4.1,0.0211398337034859,8.15562071695567e-05,0.0997027615041456,0.223981397900849,0.536587217285396,0.0262888771689445,0.413774633460764,0.417263453253667
AP000275.65,0.57573706790772,1.74710310136404e-18,8.6469223117902e-05,0.452439199688359,0.347654314965132,0.979698217958532,0.276069492802164,0.0349241724284295
CTB-96E2.7,0.27195520897244,3.41034258896005e-05,0.623675766553883,0.254523751351984,0.985758446708572,0.291800705825689,0.830011066467586,0.0864181690201879
TUFMP1,0.161842799211773,0.000379933976583915,0.200207533584508,0.887526359093721,0.548891154292534,0.7852916692438,0.00985328421909987,0.0349798190444138
RP11-13N13.6,0.504521895608579,9.16810170169648e-09,0.0330514808664239,0.433997771687938,0.641658748611809,0.339052519639665,0.0525773611472302,0.00528572035806496
CTD-2267D19.2,0.271944498780328,0.00338323483635687,1.81473660496839e-34,0.0245911673898814,1.20331652009475e-05,0.126172443589128,1.19654391843561e-08,0.754664023250569
RPL17,1.07306350038804e-28,1.07384914293995e-161,7.81695200553685e-41,0.000127433561617163,0.171475372157686,4.06015437079923e-38,8.59815504438815e-09,1.94328380552359e-06
RP11-82O19.2,0.000358151763175854,2.97725714067803e-05,0.0687357846622439,0.786923113643223,0.541584862694172,0.668362849771812,0.903993216243025,0.00324861254507692
RN7SL648P,0.455091891891687,5.6911488734235e-10,0.411426405745212,0.0243149188863478,0.508462131076086,0.0497647300294287,0.0795285296782812,0.362631940830003
RN7SL5P,0.0268616101530661,1.37057059527836e-16,0.343037318797462,0.0663787545042238,0.047201086998065,0.550978681216462,0.810617523871422,0.056741689770174
RP11-354P11.3,0.00106966229368237,8.52966860746667e-18,0.808137348386161,0.198390134643732,0.869268791710541,0.529067442310277,0.259450123400918,0.0376471915040046
RP11-849F2.5,0.0545268117994838,0.50988937093648,0.112057810509894,0.747506368129908,0.857640655778396,0.123709971419085,0.801098864517179,0.22119643008284
RP1-56K13.3,2.75424445381321e-21,1.09354539561651e-33,2.79299910725967e-10,0.0563713797033601,8.11587364736695e-06,2.03311095669687e-09,5.21292729957881e-62,0.00291723058411522
CTD-2349P21.10,0.479304809000071,0.0114702403104695,0.377461397678349,4.97687507085524e-13,0.640888844433412,0.65259008226765,0.394006972061684,0.549299876446519
RP11-227G15.3,0.689108412172488,0.00198426224628187,0.20829703477232,0.112894030335382,0.984827551111664,0.247652451974262,0.690491746413093,0.0371335395734336
RN7SL739P,0.709610057874838,1.57355171893633e-06,0.150516998757621,0.0092530133562885,0.282135120116707,0.940977736150931,0.931767659952044,0.0849081029402848
AC010761.10,4.76889501975268e-10,0.0134571414022169,1.65846252376952e-08,1.00761174425625e-43,0.00800228112103973,0.000421473332253823,3.85151230775409e-07,0.956648155964185
RP11-737O24.2,0.0116364843337007,0.000776153757041654,0.00178113673117847,0.635106839983331,0.0136873475540927,0.756674891745776,0.000207697852997849,0.124781903069553
RP11-703M24.5,3.01512335227467e-09,1.79289231404885e-13,0.000248491431133214,0.14803754835504,0.0422246796717961,0.71335429852751,0.0852400171057418,0.723124182892722
RP11-143J12.2,0.878036036941532,0.00475202716641856,0.0023161860490079,0.539796170568643,2.11064277894012e-05,0.000627027171431103,0.488748438647132,0.0640294298460332
POLRMTP1,0.000193449679407216,1.81403342889948e-05,0.00254573160753858,0.0117424756760185,0.232724002067559,0.0174793793523466,0.12448732104397,0.992148340490539
RP11-159D12.5,0.0352022223656856,0.083777751404137,2.81761108776538e-06,0.880753839444225,0.0328304744744682,0.00509486329693738,0.174103262020585,0.0536814735327981
RP5-1028K7.2,8.64538520895576e-05,4.93985092059798e-13,1.01808275652264e-42,2.31692082739986e-07,7.41142823529987e-34,5.48921011922161e-12,0.0915023952725544,0.00634639290367203
RP11-209D14.4,0.843466318946176,0.00313913769590663,0.37681289353298,0.803304475498769,0.460565325467823,0.259293854766822,0.857506245580915,0.0779734433781239
STRADA,0.0188380167661888,2.9149322012364e-13,0.389404378228116,1.36560976600984e-05,0.170428241812192,0.15507353178207,0.100459327678753,0.000192640904717261
MIR5047,0.832837153959619,0.00400633985713247,0.0913039250268134,0.399392545593731,0.168933208718915,0.0683478766275647,0.0405454331405204,0.525166243359925
ARIH2P1,0.00869609167263588,0.000154362838224145,8.12711337523501e-05,0.633924666332218,0.787546942135685,0.388312264462685,0.265512570664289,0.127416155722132
RP11-848P1.4,0.672290569144646,0.00246290088552324,0.0246958800278914,0.174184252591944,0.0633098188912874,0.00339264994597333,0.00262823750054535,0.591630529963981
RP11-710M11.1,0.262567876175569,0.00144490791867147,0.0159418220286697,0.179104441437506,0.0225480019663665,0.231307597601054,0.47418054359419,0.0017789029799661
RP11-214O1.3,3.04012739621614e-18,1.94035855625612e-07,0.000541494717860744,1.1982664771623e-18,1.56721812950707e-61,0.799158824259243,2.45597148098142e-08,1.51733035491115e-07
RP11-737O24.1,0.0097032509764314,0.000242787303981433,0.286190545397848,0.727906151211369,0.483217684639731,0.394640993410499,0.164468206203885,0.689481553982152
RP11-766H1.1,0.100315175120052,0.5197714426899,0.662480764639672,0.782073628127485,0.919829728882187,0.00888658241599896,0.0305371876602694,0.367622235049445
RP11-583F2.5,0.0996337944657482,4.51279428022459e-06,1.37231228095163e-16,0.077628900212497,0.37571678436365,0.0156830142751455,1.37837487561547e-08,0.373856210245554
RP11-20B24.4,0.00145637968321058,0.000196988971733653,0.122689188707257,8.06029897218301e-05,0.171693038539189,0.303749570294583,0.0791649760959987,0.260166716011535
MYO15B,3.50766650725315e-43,8.26250412420799e-11,3.91499594563375e-69,1.66334909655672e-34,1.38880701078863e-37,0.100605405010486,1.67052728376956e-66,3.20929819449591e-07
MIR3661,0.762286526509049,0.209114590983472,0.474826976336257,0.562012485410646,0.161964969022191,0.105791926612552,0.0431630411355021,0.0521105639604686
RP11-690G19.3,0.173169951241091,1.02143295308204e-11,0.476760676241159,0.974967888220446,0.00710543808089964,0.423268329347946,0.0883611369970446,0.34043441838489
RP13-104F24.1,0.00534861155087118,0.000420915922277096,1.82925469416679e-06,1.07559528108513e-07,0.659953798345921,0.15225026111657,0.00610140417369212,0.534951719378468
RP11-848P1.9,0.0486491988471694,0.000169097224793433,0.0398855520228939,0.0799549685009842,0.0105046351772259,0.429421531591376,0.911600174479757,0.32382621705509
RP11-19P22.8,3.4148893331682e-09,9.22849018561966e-06,0.459408518412032,0.0455788209282279,1.52330362114736e-05,0.0109246512294463,0.000677334747222009,0.216022318348207
RP11-1148O4.1,0.698809007457125,1.38788710034601e-13,0.520713610275591,9.02176609445394e-10,0.922928796986415,0.14401208721491,0.903153243188752,6.08273747646108e-05
RP11-798G7.8,0.759474618441125,0.000225870292894425,0.000734310550923087,0.265096952041953,0.110203679999689,0.144709027522612,0.0787620362409397,0.615890761855954
ACTBP9,0.10849636435072,1.16433208574515e-08,0.635190136006339,0.0736056352521811,0.00398512886789967,0.762172947249492,0.000365854957646975,0.00034527845620606
RP11-693J15.4,7.74928718327169e-176,0.0197018302070575,0.00898316043361863,0.107253940228333,1.12882322364851e-09,5.68257485702801e-14,1.88310221547261e-26,7.39810787492165e-45
MRPL37P1,0.821278749683618,0.286424960329753,0.284019613697932,1.28080283101264e-17,6.38587199860511e-05,0.277797620923559,0.0682497691297156,2.53800246493016e-06
RP11-799D4.4,1.56058314367201e-18,0.000163575117234607,9.14265541434677e-08,0.00146091687030359,0.00290883213897896,1.94996244224179e-06,0.000523071290072749,0.285465070227361
AC005786.3,0.26657244132264,0.0283238818692887,0.370132834189912,0.239670040899659,0.781574739729618,0.289346651627436,0.108788625352933,0.664992902480204
RP11-400F19.6,0.385887220585167,1.3258724707445e-08,0.47447415379283,0.253386323793531,0.0377571638517499,0.177783200304017,0.350280615847659,0.0593974973042459
AARSD1,0.00711707525364791,2.81091907744524e-14,0.935267874648307,0.449025334953803,0.739043254483539,0.247981684647643,0.00284831650492176,0.0864359407743802
CTD-2369P2.5,0.325940406315414,0.0249614740774266,7.39385077102191e-37,0.249528950411786,0.0349084618831305,0.00297862373729558,2.5603187366078e-08,2.77595540624147e-07
CTC-507E2.1,0.351045312891062,0.1638962282011,0.0076465646064662,0.242989142130875,0.891199417728849,0.786497954269466,0.870884523039775,0.0938203459794789
CTB-31O20.3,0.0507068145824518,4.04812954430732e-05,0.223312246434871,0.516046056124656,0.863416057628854,0.207881871094176,0.123243487397457,0.494843364210512
RP11-120M18.2,3.18939640321683e-07,0.000348579537203756,0.2497559302705,0.115507638564756,0.937157969433215,1.91047244286649e-06,0.510697036402113,0.987720317800762
RP11-108P20.1,0.234049900707536,0.0988388988725513,0.27784276178457,5.12305268523442e-15,0.0548434191373546,0.862950839221984,0.000910134086413544,0.00774238391617341
RP11-75C10.9,0.063605170429231,1.41718760298039e-08,0.67809589978112,0.767303644423254,0.3689327014968,0.000162312489136497,0.481467455579884,0.143473938481895
AC011558.5,0.321387043448571,3.14006828247626e-68,1.25812563276566e-19,0.000263244681446631,0.00778973470137504,0.192348166192572,2.97624600835279e-53,0.082666922936753
LRRC37A16P,0.416097268153832,0.000104005954635682,0.660828963072391,0.417132888743885,0.620520697965949,0.223604308455601,0.942908044069418,0.000441209822025611
AC015849.19,0.482010989308884,0.000737077321105236,2.26239122523906e-05,0.34547248269843,0.869819680300871,0.0415314924401273,0.0163351071529207,0.0166143796827118
AC092299.7,0.466739702123112,2.30687511188017e-06,1.25675171195423e-09,0.0356169818457792,0.039040275147186,0.0834321011322233,0.0187506991511176,0.108535310440014
RP11-35G9.3,1.00785112410643e-56,5.2696841105634e-05,0.0020088038059215,1.26805151894144e-12,0.000511405362901985,1.28602332033936e-06,0.00117245728366361,1.59979265208657e-09
CTD-2659N19.10,3.31526126207186e-06,8.34501273823981e-65,0.00032063190551524,0.107254737623527,0.0147750114020084,0.003654391195817,0.0197195331080125,0.0121704242954123
RP1-212G6.7,0.111278942683167,2.00752604395228e-12,0.807467896815848,0.424495771708143,0.119316793790774,0.0533065549910912,0.436102291090803,0.101349917616165
RP11-1094M14.5,2.58718953886367e-42,1.5387882412505e-10,8.88533359425919e-44,2.78223310197328e-10,0.709731571564468,0.653745911642328,9.30887142150582e-48,8.71314896204244e-06
ASB16-AS1,0.69838316458334,3.57500978826653e-11,1.67589520389526e-11,0.641835016862307,0.000124896323282262,0.114767076473159,0.00241359174030675,0.0279249297650452
ILF3-AS1,0.257823641817755,1.85049161795969e-09,0.710004163080832,0.486151703416154,0.174901783627269,0.000361413623504442,0.141878682944685,0.00557771910537764
CTD-2369P2.4,0.477986625862381,6.33547927981457e-21,0.40166305627657,0.0804784748876834,0.506365767152392,0.50504325604587,0.831650747637073,0.000368543499494757
RPL10P15,3.33247229127084e-09,4.47648755444967e-14,0.000825341248813006,0.449036942887793,0.804465314677885,1.88308270487179e-05,0.0212694553935288,0.0816628766424874
AD000671.6,2.39836735341475e-10,7.22472082061686e-70,7.48741390904843e-06,2.22111616828835e-21,4.78742824701691e-33,1.68045301495563e-10,3.3841037097462e-14,6.82333600920873e-36
CTD-2020K17.1,1.25753147097359e-05,7.19946176312239e-05,0.000222442513387386,0.938474409393179,7.77631484355934e-16,0.240198402517325,0.174982192873153,0.48540732152741
AD000091.3,0.069402970728536,1.16124262022839e-05,0.228623903530412,0.212502406965308,0.0993956381617425,0.179422563528367,0.397561180198357,0.224494189925598
RP11-53B2.3,0.00014755540006436,0.000770126310602061,0.0623478128728742,0.49151595688958,1.07125641705668e-28,0.00691198718665929,0.000681928454097885,9.97447781608877e-06
RP11-677O4.6,0.0154808592874013,9.29333337361596e-40,1.30869584331784e-18,7.38520446189108e-13,0.104135566001241,0.231132357644712,3.52466187592863e-05,0.000794995618866253
TPMTP1,0.000110193091865188,7.90874306689456e-09,2.03007493311461e-25,0.601175061889181,0.464675201642628,0.0385840965994682,6.29796872885461e-06,0.00123932095074527
RP11-78A19.3,3.6903857467997e-05,1.12609606551276e-44,2.23301436214508e-49,5.44327951057163e-11,0.0551956904466112,0.274111479638567,1.28169115322406e-54,1.92629755404694e-05
CTB-55O6.12,0.0810228976382466,0.000517330068233195,0.00284856875705205,0.0864359741661654,0.844323738154396,0.452603700866753,0.0477181120704969,0.164179629308385
PTP4A2P1,0.0191372371422,0.000326054711514056,0.8084492532057,0.115735722809088,0.252704253566735,0.521888165580383,0.00172100700916148,0.0301170607924557
RP11-798G7.6,0.252647906772062,3.26058597930313e-05,0.0268028483935093,0.881886351704935,0.175585778152788,0.015749080181105,0.461527410822589,0.452743728671876
CTD-2162K18.5,1.63910973860566e-07,0.00281332664297226,0.000193091355722167,0.954344463288401,0.365393091334449,0.720503475439079,0.97358134729321,0.0218902669877093
CTD-2132N18.3,0.345605678823579,5.62268532197029e-07,0.0589974919119861,0.564252066811131,0.868388544068667,0.690808070327928,0.386078743733847,0.364473171110611
RP11-75C10.7,0.12700979336449,2.50379791591447e-05,0.534532257983511,0.288991415122083,0.214515064366738,0.000115793337328143,0.849380715204377,0.00320342338763599
AC139100.2,0.000283337979149719,0.287334518590637,0.26837632105239,0.266539772807074,0.0151499232759456,0.000299589282958961,0.912243169688415,0.00643265944729583
MAP3K14-AS1,0.0025921917437549,0.00141146055754486,3.3031825602195e-35,0.445832941250214,2.43664416077434e-10,0.149282761941184,1.90153946175592e-13,0.00172334589344406
RP11-793H13.10,0.0123596187358947,0.000925641598803075,0.410363847951738,0.246486173451073,0.379344665894328,0.390142343040603,0.848738031901082,0.00330432332997918
AC005306.3,0.904521955725638,0.00490638980970103,0.0713842388266332,0.151478648110543,0.16950232722187,0.977217182917026,0.428389070779954,0.964929057509343
CTD-2369P2.12,0.00702140400503453,5.24239035883753e-13,0.025218760313584,0.0358765557243498,0.783501182162442,0.829491320848133,3.17423541773645e-06,4.92313937133132e-05
RP11-1094M14.7,0.000574326705897204,0.134127119204392,2.15473425586971e-10,0.106437213099477,0.0113942597814944,0.0116537793410239,3.64980567485213e-08,0.995831623596076
RP11-1094M14.11,0.177584458519259,6.56071598879068e-09,0.161657383920341,0.263578734377497,0.0142199598543035,0.252750834034163,0.0465092830335298,0.466562033795347
RP11-552F3.10,0.597164812058364,7.5370283517099e-07,0.00227437301708054,0.635239270158928,0.50262432896175,0.254583978338425,0.255131672091081,0.00930550383687357
CTB-39G8.3,0.371894773692433,8.23438770036751e-05,0.412210905390791,0.214049340520405,0.228003185421611,0.0775583817848119,0.000103830202439569,0.000600339546148276
RP1-178F10.3,0.598987164383013,0.197201047427789,0.0740216472749364,0.168539108726613,0.934245410310469,0.00859740476887403,0.710187691301144,0.382936924390863
SH3GL1P3,0.958836102001158,0.0492138163215223,0.259494985604776,0.0327569466917298,0.0154257599023964,7.47679917952695e-05,0.00027828078472954,0.0341196845398618
RP11-47L3.1,1.00064485682281e-12,0.000197143800468767,1.01220538836025e-11,1.17718621536194e-06,5.06771581974487e-05,0.0447785947656186,5.38309665935189e-20,0.000238303751883434
RP11-53B2.5,0.00236034097700474,9.28505918066724e-05,0.0102991144205209,0.841105820338142,4.78807544765217e-29,0.050739757169328,0.000125800736008129,0.0023824005769379
UPK3BL,0.00163338614811481,1.13171770186772e-25,0.0594289752774328,0.000503931704971852,0.0791767092127984,0.0446523169764923,0.00217435174342724,0.0045566695983834
RP11-1094M14.8,7.58008599285079e-53,2.39116213078164e-12,7.0398464888053e-63,9.89192316797056e-10,0.559966171579173,0.580717668662822,7.42624851878359e-63,2.00368628191384e-07
CTC-548K16.5,3.71953586693129e-17,2.52663218787993e-05,0.498681645600554,0.000104200869638734,0.00221680312454515,0.0142946098655507,3.44269623537241e-12,2.56541773946119e-07
CTC-260E6.6,0.000129906616623618,7.59826636720753e-05,3.44097095392066e-15,0.140626299813083,0.0223592411591131,0.97261962341411,8.78685966934321e-10,0.495930935707818
CTD-2240E14.4,0.232943009123052,4.91329739323793e-05,0.171351632180058,0.0323512861561877,0.673290940515047,0.371518079965827,0.000140439121502388,0.101218239228414
CTC-559E9.6,0.584826228880265,0.0218507597100652,2.63156339770459e-11,0.108149800141895,0.566079166278929,0.0808405602793414,0.000647598509925471,0.0200836018899562
CTD-2554C21.1,0.116629199021437,3.4592822206181e-12,1.0862093433777e-07,4.57685445575313e-14,0.00336288199933612,0.0327415842895771,0.0253164883436337,0.0528455310678002
RP11-552F3.12,0.948043917946225,0.0105863306417559,0.0145312082154485,0.252998545781686,0.290525911296993,0.539741829214353,0.239276938158451,0.205345770731204
CTC-503J8.6,0.0565636883410543,6.52049195421044e-06,0.0484954768561545,5.8447294704137e-06,0.188977434045075,0.138960341037309,0.697256936244889,0.48473923697316
AC005786.7,0.104611149738781,0.0185703294081246,9.8739707782197e-17,4.5344731595324e-05,0.304458455543161,0.771253072118092,2.15650857705066e-07,0.0286468166512894
AC002398.11,0.40063685247563,0.466858568109196,0.208990427021569,0.882479426154753,0.670849235161582,0.239972531003661,0.066022587065608,0.779940802841578
RP11-264B14.2,9.61685054266164e-06,2.46005200940999e-12,5.08820404945998e-06,0.786155029419819,0.0162033042493458,0.00275372686992785,0.384854046684808,0.0365758068055361
CTC-425F1.4,0.276944971721805,5.25491835627033e-47,4.95590286425025e-06,4.07391139034104e-10,2.64282950989036e-06,1.31374412991448e-10,0.536027274843578,2.07085337996337e-12
AC005944.2,1.64549296373314e-10,5.34394945283037e-13,7.23444130196418e-12,0.346693188217266,0.783702854304484,2.34003325926952e-08,0.00672564520139239,1.58748125852468e-06
ZNF571-AS1,1.37101364513734e-06,0.00203528037083967,2.16583564834583e-08,8.65751794267816e-08,0.730256780669353,0.4614217820211,0.0386853685192591,0.79553597272062
CTC-268N12.3,0.401947080683759,6.86760351311337e-07,0.15876033130602,0.986633322729672,0.50267400844359,0.801788125227071,0.0124249577160484,0.363303479683276
CTC-559E9.5,2.79000110410671e-06,0.000203630077530904,4.4565672457456e-12,0.00912870413403651,0.0433117302388164,0.166830244410221,0.792859940318861,0.184850498859801
CTC-518P12.6,0.0447359705505978,1.52748079652756e-17,3.75793306719513e-48,0.0350266117341907,0.0821595143664961,0.0194953616545473,9.58916641285385e-19,1.25645362257362e-16
AC131056.3,7.12136430110744e-18,0.000294642437023402,0.0212788429125483,0.000508187767606042,4.27180060260442e-10,3.29329253958885e-09,2.32062508564828e-31,3.41225827452066e-05
RP11-53B2.4,0.0201492853185378,0.000353009267871205,0.0170619460882611,0.298935697721849,4.699617638367e-25,0.785055739754964,0.24490229347514,3.16370974948543e-05
MIR24-2,2.91700447682312e-19,7.66500631751701e-39,4.00877557258522e-46,0.458726296532073,3.67633647229266e-05,0.0208454851651026,4.08805974290758e-27,3.96283289666943e-40
RP11-373L24.1,2.35505090814561e-17,6.48224708858469e-31,0.00652847876601138,9.11046074266613e-06,0.0871676033401196,5.41826019777649e-21,1.064694309796e-14,8.9452212210631e-07
CTD-2537I9.12,0.0614436769516238,0.108255835024967,0.0692574408466637,0.412773961657543,0.546854054280938,0.940647957497998,0.045856108023308,0.0823371681830486
RP11-53B2.1,0.000365503258380983,0.000463786141761979,0.0472150787742743,0.608387192890101,3.25376226984153e-31,0.413011107359212,0.00507653206884015,0.000250136949016367
MIR497HG,0.032748359490407,1.33540947111513e-05,0.0208100637300785,0.0723916355019327,1.62719801494867e-06,0.154052910754269,3.42776406454131e-06,6.83463669066824e-06
AC007229.3,0.437758260991272,7.72001590280704e-63,2.17150485507799e-13,0.464677559391341,4.49080471028304e-07,0.312288761132359,6.62691957997601e-16,1.10701479841789e-09
AC005264.2,1.00395988069285e-07,0.00109811525359688,0.00624448107140238,4.11670091367367e-31,0.431432171796844,0.328146077066402,2.08308641664669e-05,0.0175523382756461
RP11-686D22.10,3.36999706984499e-12,0.0196400013886431,3.37895362807217e-10,0.0179634896397805,0.994705969124345,0.826793472935173,2.30255404252191e-09,0.0193330973865798
AC104532.4,0.768369242755909,1.78894571821917e-07,4.2261172545581e-06,0.839873134458885,0.0318094848108302,0.0422446266072295,0.266478121765006,0.28212458877179
CTC-459F4.3,3.12962016720736e-05,3.91751826889224e-12,0.000767829103027686,0.21405527248497,0.640043719270438,0.58437761503604,0.181560412545703,0.04807125611157
CTC-510F12.6,0.000174791673341859,8.44276973235411e-38,4.12833777658155e-38,1.6964085129324e-07,0.023719172861759,0.572080055492536,4.08891464929193e-15,2.19999719480966e-11
CTD-2540B15.11,4.59773443776537e-06,0.00496037628798465,1.47828852524991e-73,0.0524380820953879,0.726553011761013,0.0048980569590674,1.0017616331113e-32,0.00526502158307041
CTC-250I14.6,0.149873504219076,1.59736399211095e-59,3.05355445546456e-37,4.16344563804207e-08,2.01854884010605e-07,0.0224763199870397,4.44706829087367e-13,2.76338472275988e-13
CTD-2369P2.8,3.19271366242736e-05,5.8675462014731e-10,1.75252594436424e-94,2.22024607631831e-09,7.66279158599326e-06,2.02907854078262e-06,8.51459274174731e-25,7.5219923002619e-08
RAD51L3-RFFL,9.51069821781003e-05,0.0140473871508286,0.00922718048289625,0.147963462266508,2.33457820669244e-06,0.672126942192219,0.0262600998527114,0.435700149457443
CTB-5E10.3,0.405375810272162,9.73553249125928e-12,0.0105229871104425,0.207989670347744,0.246822580079936,0.00368884541018406,0.316188789307972,0.000784299845314972
FDX1L,0.444880653742911,1.97316043595075e-06,0.0651818482916891,0.00820890509442815,0.0823532067481638,0.547623557377981,0.0345302978484449,0.807306792694999
ZNF224,0.210531604516212,3.81372828013542e-06,0.000439516177452925,0.318617334180301,0.305216184342764,0.0969402988797348,0.544916395298219,0.746222648046514
