,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11
SNORA73B,0.0272530275523914,0.367128436334371,0.264249405850252,0.463530259124294,0.836885947668432,0.0832117739028893,0.953834653810442,0.76261957366401,0.362993658555492,0.568782781316601,1.03831693752171e-08
RN7SKP163,0.425133281980147,0.923129337427228,0.519379979346579,0.450516517739251,0.118009074084092,0.677162949850381,0.353882011413476,0.575660747637995,0.119226259544139,0.0510783220440926,0.584873793513258
SNORA51,0.840155345476481,0.948134154424746,0.980309422898184,0.626361020795425,0.808141999739844,0.995352791246219,0.127330885678796,0.479335330828727,0.148263067324566,0.387050417530876,0.362392851212224
SNORA70,0.141628624838828,0.994153972487119,0.0907648451449655,0.977470686376321,0.0245048705126652,0.111209220307187,0.890840260154047,0.915828795330874,0.538686853802942,0.853490570763323,0.000303269330515278
SNORA18,0.516878997554469,0.641463717312932,0.10266053995295,0.529079356627554,0.165460304905825,0.959072120129275,0.322209965938565,0.816945409644613,0.307648719190852,0.772506209250396,0.00532951571194076
SNORD118,0.0463310334439249,0.29963802485564,0.49776874842431,0.0100474055222888,0.357576896284354,4.41727192455525e-15,0.169737447403073,0.0226904800694362,0.339884994935084,0.142090889414786,1.7075074120779e-09
SNORA33,0.665115540717703,0.588822256929857,0.536730310395391,0.155279712552923,0.898787265510455,0.562907427143358,0.810143180657897,0.304320462281613,0.67732630920656,0.715657314771056,0.00989428453402312
SNORA7,0.770962632368003,0.63730600219055,0.434813409900131,0.968515749361077,0.493673238716374,0.979609664932405,0.885312882117676,0.63620211605046,0.54689788858346,0.0306404152311557,0.0361363925822265
RNU4-51P,0.0336703093729223,0.778722990794784,0.523403266739585,0.505770090681099,0.956319945912243,0.473153400872878,0.717622037718626,0.0745860631017683,0.612560656294889,0.873876984896196,0.0352609945444295
RNU6-11P,0.585904976514811,0.314249401899615,0.863096433065341,0.546982011785161,0.252201117299176,0.632983742316447,0.727687939423323,0.951337757131945,0.758487719685103,0.61140591746833,0.00147713007610053
SNORA4,0.694592731116846,0.345271650774649,0.0158947868158548,0.553693323499278,0.775718069366141,0.77889627480464,0.554344271323974,0.580936188970689,0.113010252652104,0.235207697182275,0.235136934348856
RNU4-40P,0.763429912169358,0.867573074773043,0.639646019035012,0.930459319680644,0.577553377443491,0.959119906069243,0.926087794609379,0.791174495789946,0.487270983261552,0.533510873491115,0.0227053756030593
RNVU1-6,0.75085242549313,0.0929062270953129,0.975697419686901,0.562116984933568,0.0918565104207562,2.04021906335186e-06,0.366419948773733,0.162971336005257,0.0930400476972307,0.953534022014405,0.00214610066159158
SNORA67,0.008464720688888,0.118410156888349,0.461774715257772,0.216930807767362,0.440092442385913,1.49066026898862e-05,0.0248766925986009,0.284031529791766,0.240580462905139,0.379128482288296,9.3038117773233e-05
RNU6-7,0.375261222124921,0.234502079116445,0.724811497814673,0.449372422467725,0.228323264119732,0.490783030351261,0.662787492900915,0.830500819463971,0.904693643242086,0.90247623075935,9.09860417089545e-05
RNU1-59P,0.635843827927698,0.556796468361976,0.598547044334614,0.623254290588593,0.761678044679035,0.567771146150812,0.803925197475579,0.819358390529961,0.400772782653061,0.975259638272557,0.0594352895753915
RNU1-60P,0.679205315461085,0.228690184642332,0.724607274995701,0.000761616620932579,0.367918910798607,4.86231463377445e-16,0.000701357249375557,4.76182432367814e-06,0.0736365140469078,0.807813856522836,1.2877106465772e-07
RN7SK,0.568701502814589,0.480858221106962,0.542851347669833,0.336007210136888,0.569253298031475,0.156889759090231,0.0253449098969412,0.657347984352907,0.022243893742767,0.57016977202891,5.33027958538492e-05
RNA5SP37,0.178611202676928,0.191323519169548,0.383037787596435,0.467521522762723,0.615521494320964,0.127610425136054,0.831037733284097,0.843913464419379,0.504027917721111,0.885432886322225,7.07301351137464e-07
RNU6-8,0.375261222124921,0.234502079116445,0.724811497814673,0.449372422467725,0.228323264119732,0.490783030351261,0.662787492900915,0.830500819463971,0.904693643242086,0.90247623075935,9.09860417089545e-05
RNVU1-20,0.660328749334338,0.15960534774737,0.00165577817025072,0.389180751325975,0.364773267744046,7.06379309182351e-05,0.0266306293949409,0.0342405127922908,0.504714939790522,0.0507186135897689,4.10713467542262e-07
RNA5SP151,0.160891554006457,0.288400825117754,0.444080537412111,0.0335712374470548,0.285108470523189,0.368093774854842,0.000470178950366475,0.00818087104474799,0.419308227678677,0.0390114852750756,0.565184387666191
AL353898.2,0.389597498088248,0.178812643231218,0.356847810968976,0.349078371380861,0.216295265801237,0.264646202296418,0.0386851860401667,0.0783876041312744,0.198527427767742,0.0169747632419337,0.0131126023097643
RP11-98D18.9,0.351145154439027,0.26025618135956,0.223484832617628,0.302552708512994,0.360483868294381,0.0463207534749426,0.511496762905061,0.590412505555967,0.247601453453266,0.694721932639329,0.0535552372673701
AP001007.1,0.00164265360478436,0.569379790695762,0.383622948025743,9.54741722628042e-12,0.133701754112879,0.313028700467514,9.658217777733e-33,1.91987432973152e-14,0.260374514547037,0.93363326533128,0.017105792175604
ZNF525,0.0816053421546788,0.720936307176984,0.736914938636029,0.874028870825747,0.680563480871064,0.55391000110512,0.785473447848766,0.472949892829627,0.379115820628943,0.565598349436353,0.0103543208537874
RP5-930J4.4,0.313067410104635,0.459798155913,0.813503562553371,0.541011486055609,0.955757315572212,0.103370574346426,0.663657094536161,0.774712772265101,0.897690898128456,0.256743926659104,0.00321155233934225
AC015969.3,0.76248532513626,0.431891798706615,0.0331632687822429,0.00177256219558417,0.125820944689085,0.242549584877357,1.16768991033771e-08,0.000232370555985899,0.192200850595453,0.998000033972756,0.242444197960606
RP11-217O12.1,0.196004879649937,0.389897595760449,0.00932909434894156,0.0826504652825353,0.0717558056021154,0.502887360400145,0.904808195113165,0.880544571694303,0.698126191039462,0.96224533708061,0.0336135754370229
AC009061.1,0.360826619062942,0.133850213962478,0.820724262778078,0.313413508398381,0.358294881403766,0.00561606504054039,0.605926066043289,0.243518175689875,0.446513973297596,0.410615232605776,0.00551940263309727
RP5-1113E3.3,0.000148988705940938,0.857651826609997,0.0509170693193494,0.575709085837821,0.327732269392516,0.0372062664598937,0.788560990099528,0.0968593974680249,0.594457622483131,0.350255724959919,0.0686411055842546
INF2,0.00188875097338084,0.140578697360282,0.831848687847646,5.60266121470697e-05,0.0989784569208492,6.37332636110905e-06,1.62085526257726e-08,0.000606702476654269,0.456736026635882,0.260476676240391,0.00139583373322198
PDCD4-AS1,0.235891780792314,0.468639319127246,0.0266776019467935,0.939478504598173,0.340688177161154,0.557683449423221,0.0800335914200487,0.220094650784969,0.288594935061868,0.0821854715063019,5.09066251610476e-05
RP11-176H8.1,0.39299464821118,0.650293871466811,0.924278659396745,0.103201233282998,0.760288722608425,0.88528028409039,0.543377286396626,0.974920868449684,0.0813170163399061,0.344783555232744,0.128216921059703
AC004771.1,0.448706025857937,0.202320455959534,0.124278351418292,0.455510411786371,0.927857650949433,0.991513702110099,0.41688855580545,0.631825767067841,0.474929005023836,0.524013979005113,0.00824255667563139
AL021707.1,0.0691097608665399,0.00820087727756555,0.386603041251567,0.0796964992256012,0.678527180053094,0.104418487583164,0.220382899679993,0.316559436179833,0.471003850103503,0.981874463546117,5.79042166164444e-08
AC007690.1,0.725136260323777,0.801304983577375,0.0227348311016843,0.352466753925318,0.302204240911174,0.813290749913355,0.0376173727747266,0.477589525265542,0.119948356435991,0.620974126783518,0.0154673116036999
AC083799.1,0.0579481615773635,0.0890973073689106,0.974088180049084,0.252275597583388,0.0879494088660032,0.637529590160283,0.268087628404829,0.864877751225206,0.0892448274627855,0.023322551313822,8.76641512359303e-05
EFCAB2,0.495898247494639,0.976114817450036,0.689996410192189,0.648382686685752,0.385387466427893,5.06755084599855e-05,0.218967300299933,0.243206499484653,0.000203337552888623,0.587657632419834,0.876992350507633
COX20,0.161454667765255,0.937342877898551,0.96550107652815,0.00855026756176275,0.702165959753961,0.615048038621068,0.434800957430052,0.928279414141747,0.0135594334136814,0.137284260456206,3.57359483621375e-06
CHML,0.325674198338145,0.518274226080746,0.0657124742001597,0.568907020161341,0.441137706123104,9.17972553300799e-08,0.133824262077688,0.0429621692253868,0.0133180263136956,0.585740077522695,0.280903285119285
TATDN3,0.169085081567074,0.479691911588504,0.00136393507889378,0.464050519270502,0.673320844282378,3.41164126119714e-24,0.607122923649024,0.175300783861694,0.0467023344337367,0.0607242967611953,2.66749853822995e-07
C1orf132,0.00465422870589977,0.0860503829661356,0.935546443282117,0.00949699054469968,0.00198016059163683,0.423589060611423,0.235657401606258,0.243158157149709,0.334526412489036,0.55746814566947,3.3438067582114e-15
CR1,2.22405759038717e-32,0.837040649179211,0.000193320212178046,5.78444807357138e-07,0.129498361644663,8.95942640679876e-05,8.29382821515578e-12,2.2777376609728e-05,0.297865371395292,0.00019819905985867,0.221528739076922
RP11-296O14.3,0.411352174212027,0.379932042071659,0.000336110978881668,0.368700371711526,0.763001115398769,0.44973219593638,0.118436298311942,0.717361256997558,0.0356713170353031,0.469157754856381,0.000192712136337424
FCGR3A,0.00496285376041497,0.235751636734515,0.00730930482590084,7.03482783675179e-06,5.04762646092246e-07,0.000482748681145321,1.72908355050552e-37,1.63803003434528e-12,8.29220387251435e-12,0.279088611689541,0.000631430426063485
CENPW,0.239286403438319,0.126742763859116,0.00156695539681824,2.99100486076673e-10,0.353990006115052,0.0193500623008174,4.1351308415568e-18,1.09893941171671e-10,0.00171587193912064,0.0198857069815724,0.263915005266113
MSTO2P,0.277784721244928,0.617681056880156,0.57823915621647,0.488453390506562,0.472877684090533,0.73052284545252,0.243733947704457,0.387856170900578,0.849589865248219,0.199252476077454,0.0026658079106656
SPRN,0.050352844227228,0.888677168320332,0.455384567140829,0.463544129985714,0.235725304046097,0.776396375862109,0.356770822091788,0.908808980782157,0.238645739500385,0.700111194985164,0.142992050582836
METTL10,0.0264066773763915,0.755325906894961,0.743191577380186,0.158659351413882,0.916629289989259,0.471837878933987,0.0486728987949772,0.416696585456909,0.342773414727337,0.0998003417119163,9.50579307438093e-05
DDO,0.582896021233441,0.756229407818039,0.402678215804282,0.01279601814111,0.75409626428319,0.369638115966943,7.88836199742033e-05,0.064802062622875,0.756602782504128,0.485354529944755,0.0112622680715298
ADAMTSL4-AS1,0.575277776088809,0.0322840531043362,0.231961750515525,0.370956877256817,0.359412604947491,0.464429460886844,0.0253711046804542,0.331315887230807,0.213632342107551,0.114263734613486,0.132054097002922
HIST2H3C,0.0587953634272972,0.131710422649453,0.0298627939390434,2.50802187096004e-06,0.12939211009157,0.0153938847168555,1.65234593363031e-06,0.00396762747516566,0.931427056447575,0.0307801811452758,0.00343862066734259
HIST2H2AA4,0.000626957372623941,0.136688438949814,0.00162691317808347,0.000430949972355186,0.0943952702736099,2.07762965942647e-19,0.00542452151121182,0.0779674597883039,0.794837856186448,0.0742320270805699,8.59530249484358e-18
HIST1H3H,0.117875125755374,0.0274442256831026,0.908938142939741,0.00458784436586724,0.0389852967861918,0.0287566837965539,9.84999234795149e-08,0.00227728717844847,0.0135492161742788,0.0898030865912162,1.31625845520317e-07
HIST2H2BF,0.13444572447209,0.169201908742825,0.26295002286634,0.00290931905961895,0.801135623318199,0.237045646844631,0.00123996968591186,0.0490938170234953,0.893103868135108,0.0127117419672086,0.0417784767338558
AL358813.2,0.842554294419104,0.522772854587496,0.257954429371471,0.161594630939608,0.538888048149755,0.162573551296271,0.65556219408554,0.0709662586920277,0.0232634320760411,0.947043320503477,0.100104753921998
FAM72C,0.0171341242482247,0.066823822829939,0.130274605399526,0.00914603144209378,0.680081074225808,0.0330084723744859,1.37681834923337e-07,2.11161168860829e-07,0.570132838649618,0.764773807864152,0.236478562641509
HIST2H2BC,0.763953206812979,0.150902294608624,0.869601680675358,0.608317800487265,0.790085378064104,0.319537921363054,0.127253987946266,0.323496927520898,0.0342147851697547,0.680153078119976,0.000221034323327899
NBPF16,0.393173552576744,0.220281672248366,0.041738235346422,0.909372753191258,0.591101541936534,5.89601174734488e-13,0.762190645705648,0.114946400460595,0.0102687702526483,0.0936653482289262,7.9061639793962e-22
NBPF20,0.747567657059956,0.45379653451997,0.321620220678564,0.805152853963437,0.986318541478727,6.13955078444264e-06,0.665852258013527,0.247492672921795,0.0668696622695563,0.565573441829508,1.86864381351929e-07
NBPF24,0.0571625048606013,0.610188996595251,0.790782522145568,0.000366141587461552,0.547467912511059,0.0635510660107729,0.0812971128601477,0.687137719107607,0.295127097921741,0.0837940812084569,1.87159756160739e-05
PFN1P2,0.00208805830843108,0.0908217262186974,0.0790661031487382,0.219521869141503,0.4867321112423,0.491879470529427,0.364345913587997,0.692507417734375,0.758507410805663,0.852786304319095,0.110007062792965
RP11-417J8.6,0.526314630606266,0.18706191628755,0.624462506095702,0.378979496546215,0.547532789990134,0.845683052328468,0.133568410791026,0.076509679792309,0.987466867712207,0.522357280484816,0.352347580404272
HIST2H3A,0.0587953634272972,0.131710422649453,0.0298627939390434,2.50802187096004e-06,0.12939211009157,0.0153938847168555,1.65234593363031e-06,0.00396762747516566,0.931427056447575,0.0307801811452758,0.00343862066734259
ATP1A1OS,0.376349239240804,0.724054065930306,0.365014638779235,0.750228079789414,0.260007828253255,0.0268670636668521,0.859541839523692,0.370182339261198,0.28231365378972,0.772879836601653,0.210269106228999
SNHG5,0.705539453799585,0.46414092087292,0.100415038654801,0.00926605897487608,0.0580948350282694,0.0136094233124368,4.18362879280432e-11,0.000124579095448704,0.710126288284377,0.134293813528874,3.74929721896123e-31
GDI1,0.169744936301933,0.191712973126781,0.603846475597184,0.993811331690878,0.19344609435857,0.678377826681811,0.498064038594447,0.306190468536762,0.0105780098977988,0.944039163046782,1.08363088774023e-09
PCMTD2,0.309049451440324,0.395716769568663,0.163682371622739,0.109096750400436,0.267174779895171,0.133015333940669,0.694443141310867,0.613640293859152,0.152616484317166,0.0970290648288981,7.33136423591217e-07
LIME1,6.19683572488263e-14,0.177246867325967,0.066576657179281,1.31135892587471e-09,0.179886086859422,6.85290814997994e-06,1.38827698856402e-40,2.54453918653304e-12,0.0128193707401695,0.0594749680489046,3.64730272802018e-24
HSP90B3P,0.199434563675035,0.0060994438605853,0.559071649342067,0.515778509571961,0.679674933480178,0.553027365430432,0.939504688361557,0.149702474780676,0.223142074493744,0.0249748109035671,1.91945049609046e-10
FAM127B,0.301326677297013,0.642792351869694,0.152598736456432,0.0409315030855214,0.368057326497826,0.0751506820213414,0.0247550967310661,0.125704970023786,0.852108859742816,0.604083829648398,5.82950971291865e-07
EFCAB7,0.284070867455252,0.176251381443491,0.567069155230594,0.367070268193739,0.0889061204070346,0.123761918447228,0.190524711719881,0.353830299668998,0.520142647860299,0.434244417482391,0.129261779245049
C9orf37,0.67532291401882,0.436871128187239,0.678393999945886,0.00472993887909452,0.0144878634769808,0.248732136533572,4.58922626646092e-05,0.934012784389092,0.1073567267764,0.0144503438046012,5.30527340101853e-10
LINC00963,7.54802643182011e-05,0.784477392145176,8.4745109000455e-06,0.899585055344948,0.916548364015837,2.18245356068879e-13,0.000348019870602973,0.291009186596888,0.00988888870924193,0.00276479939866909,8.49108160428435e-07
